username,timestamp,text,team,sentiment,sentiment_score,context_sentiment,context_modifiers,vader_scores,emoji_sentiment
Sports Injury Central,2024-11-09T22:00:34.000Z,With the injuries to Dak Prescott and CeeDee Lamb how much of a SIC Score advantage do the Eagles have over the Cowboys? Read our game preview and check out our field views for the big NFC East matchup. #dallascowboys #flyeaglesfly,Dallas Cowboys,negative,-0.24113999999999997,0.0,{},"{'neg': 0.076, 'neu': 0.883, 'pos': 0.041, 'compound': -0.4019}",0
Let Ray Cook,2024-11-09T22:00:34.000Z,I don't have to worry about a Dallas Cowboys game until GTA 6 is almost out,Dallas Cowboys,positive,0.20471999999999999,0.0,{},"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.3412}",0
Blake Durham,2024-11-09T22:00:03.000Z,So there are reports that will have season-ending hamstring surgery. The traded a 4th round pick in 2023 for . Nothing against Cooper Rush we have seen what he can do but it is time to #PlayTrey to make the trade worthwhile.,Dallas Cowboys,positive,0.28602,0.0,{},"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4767}",0
JOSEO,2024-11-09T21:59:22.000Z,Dak could be out for the season?! wtf #DallasCowboys,Dallas Cowboys,negative,-0.37434,0.0,{},"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.6239}",0
Kmess ✭,2024-11-09T21:58:56.000Z,Just lose. #DallasCowboys,Dallas Cowboys,negative,-0.24113999999999997,0.0,{},"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}",0
Devin Grouwinkel (DKG Images ),2024-11-09T21:55:17.000Z,Jeanty is so a Dallas Cowboy,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
We’ll Get ‘Em Next Year,2024-11-09T21:54:44.000Z,BREAKING: Dak Prescott likely faces season-ending surgery. Can the Eagles handle a Dak-less Cowboys? Dive into the latest here: #FlyEaglesFly #DallasCowboys #NFL,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
AntZavier Brown,2024-11-09T21:52:55.000Z,Dallas Cowboys. Dak is out for the year we finishing 6-11 this season. #DallasCowboys,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
masslivesports,2024-11-09T21:52:02.000Z,If the Dallas Cowboys want to turn their season around they’re likely going to have to do it without their quarterback.,Dallas Cowboys,neutral,0.04632,0.0,{},"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}",0
Montez,2024-11-09T21:50:12.000Z,But yall wanna pay this damn man,Dallas Cowboys,negative,-0.41952,0.0,{},"{'neg': 0.537, 'neu': 0.463, 'pos': 0.0, 'compound': -0.6992}",0
The Football Forecast,2024-11-09T21:50:10.000Z,#BREAKING Per : QB is planning to undergo season-ending surgery on his partially torn hamstring #NFL #DallasCowboys #DakPrescott,Dallas Cowboys,negative,-0.15,0.0,{},"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}",0
Justin David Kish • Sports Journalist,2024-11-09T21:46:39.000Z,NFL Breaking News (Cowboys): Dallas Cowboys quarterback Dak Prescott is preparing to undergo season-ending hamstring surgery according to Adam Schefter of ESPN. Last week Dak Prescott checked out of the game against the Atlanta Falcons due to the injury and further evaluation,Dallas Cowboys,negative,-0.25289999999999996,0.0,{},"{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.4215}",0
360,2024-11-09T21:45:37.000Z,Trey Lance is the new QB of the Dallas Cowboys after Dak Prescott season ending injury news. This is Lance’s best shot to turn his career around.,Dallas Cowboys,positive,0.20400000000000001,0.0,{},"{'neg': 0.08, 'neu': 0.8, 'pos': 0.12, 'compound': 0.34}",0
JC,2024-11-09T21:44:09.000Z,What a horrible trade why trade a fourth round pick when that pick will be like a third rounder.,Dallas Cowboys,negative,-0.15,0.0,{},"{'neg': 0.152, 'neu': 0.739, 'pos': 0.109, 'compound': -0.25}",0
Est. In Kings County,2024-11-09T21:43:59.000Z,The Dallas Cowboys are a star crossed franchise things currently standing.,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Kyle Yazzie,2024-11-09T21:43:59.000Z,My first jersey was Quincy Carter… I support whoever is the starting QB of the Dallas Cowboys. Decisions… decisions,Dallas Cowboys,positive,0.24113999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",0
OpmJay,2024-11-09T21:42:50.000Z,Just a disaster season from my Dallas Cowboys,Dallas Cowboys,negative,-0.37494,0.0,{},"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}",0
Naveen Siddarth,2024-11-09T21:42:32.000Z,Ngotha at least lose enough to get a Top 5 draft pick da,Dallas Cowboys,negative,-0.13577999999999998,0.0,{},"{'neg': 0.174, 'neu': 0.71, 'pos': 0.116, 'compound': -0.2263}",0
Coaster,2024-11-09T21:42:27.000Z,Now that Dak is out for the year Mike McCarthy is all but safe I think. 95% sure of this. #DallasCowboys I was about 80% sure before Dak went down,Dallas Cowboys,positive,0.5204399999999999,0.0,{},"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.8674}",0
Clarence Hill Jr,2024-11-09T21:41:55.000Z,Dallas Cowboys QB Dak Prescott confirms he's leaning towards season-ending hamstring surgery - DLLS Sports,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
RJ Ochoa,2024-11-09T21:39:46.000Z,Dak Prescott is more than likely going to undergo season-ending surgery. This Dallas Cowboys season was broken from the jump and is even more of a disaster as a result. Join me now in the app to discuss it all:,Dallas Cowboys,negative,-0.44411999999999996,0.0,{},"{'neg': 0.15, 'neu': 0.805, 'pos': 0.044, 'compound': -0.7402}",0
QWIKET NFL,2024-11-09T21:34:38.000Z,#nfl #DirtyBirds Dallas Cowboys quarterback Dak Prescott is likely finished for the season due to a partially-torn hamstring which requires surgery. This injury occurred during a recent game against the Atlanta Falcons prompting the Cowboys to place him,Dallas Cowboys,negative,-0.30138,0.0,{},"{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.5023}",0
a,2024-11-09T21:34:29.000Z,With the first overall pick in the 2025 NFL Draft the Dallas Cowboys select...,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Dallas Nation,2024-11-09T21:34:29.000Z,THE ONLY PLAYERS THAT MAKE SENSE FOR THE DALLAS COWBOYS TO DRAFT COWBOYS WILL LIKELY HAVE A TOP 5 PICK,Dallas Cowboys,positive,0.12138,0.0,{},"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2023}",0
Dallas Cowboys Public Relations,2024-11-09T21:34:23.000Z,The elevated CB Josh Butler and WR Jalen Cropper for tomorrow’s game against Philadelphia.,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
NFL Digest,2024-11-09T21:32:09.000Z,#nfl #DirtyBirds Dallas Cowboys quarterback Dak Prescott is likely finished for the season due to a partially-torn hamstring which requires surgery. This injury occurred during a recent game against the Atlanta Falcons prompting the Cowbo...,Dallas Cowboys,negative,-0.30138,0.0,{},"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.5023}",0
mpf,2024-11-09T21:31:18.000Z,He will revive my love for the Dallas Cowboys,Dallas Cowboys,positive,0.45899999999999996,0.0,{},"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",0
Derek “Dirk” Daskal,2024-11-09T21:30:50.000Z,BREAKING: are signing Byong Sun to bring in some support at running back #DallasCowboys,Dallas Cowboys,positive,0.24113999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0
Matthew Wells,2024-11-09T21:30:47.000Z,2024 is a disaster year for the Dallas Cowboys and it was going to be before the injuries piled up because the front office is terrible. This is just literally adding insult to injury.,Dallas Cowboys,negative,-0.65386,-0.4,{'performance_negative': 'terrible'},"{'neg': 0.287, 'neu': 0.713, 'pos': 0.0, 'compound': -0.9231}",0
Errol Marks,2024-11-09T21:25:07.000Z,Dak the latest to join the paid and hurt club . Jerry Jones infuriated rn #NFL #NFLTwitter #SportsNews #Football #DallasCowboys #Injury,Dallas Cowboys,negative,-0.5041199999999999,0.0,{},"{'neg': 0.347, 'neu': 0.578, 'pos': 0.075, 'compound': -0.8402}",0
"830 WEEU, The Voice of Berks and Beyond",2024-11-09T21:25:01.000Z,IT'S DALLAS WEEK !!! The Birds travel to Jerry's World to take on their hated rival in the Dallas Cowboys and you can listen in right here on 830WEEU ! Fly Eagles Fly ! Go Birds #Eagles #PhiladelphiaEagles #GoBirds #FlyEaglesFly,Dallas Cowboys,negative,-0.44892,0.0,{},"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.7482}",0
KLTV KTRE Sports,2024-11-09T21:25:00.000Z,Dallas Cowboys quarterback Dak Prescott is planning to undergo season-ending surgery on his partially torn hamstring pending the opinion of one final specialist according to ESPN.,Dallas Cowboys,negative,-0.15,0.0,{},"{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.25}",0
Dallas Cowboys,2024-11-09T21:25:00.000Z,set a timer for 24 hours #PHIvsDAL |,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
JoshAllenIsOverrated,2024-11-09T21:24:49.000Z,Travis Hunter a Dallas Cowboy,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Spot The Win,2024-11-09T21:23:49.000Z,Philadelphia Eagles @ Dallas Cowboys A classic NFC East rivalry! Can the Eagles soar in Arlington or will the Cowboys protect their home turf? #NFL #Eagles #Cowboys #PHI #DAL,Dallas Cowboys,negative,-0.20292,0.0,{},"{'neg': 0.084, 'neu': 0.861, 'pos': 0.055, 'compound': -0.3382}",0
Verdie Hinton,2024-11-09T21:23:18.000Z,Report: Dallas Cowboys quarterback Dak Prescott to undergo surgery out for 2024 season via Man,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Heather,2024-11-09T21:22:49.000Z,Dak done for season. Will undergo surgery on hamstring pending one final specialist. #DallasCowboys #NFL,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
NajeeBurgh (7-2),2024-11-09T21:20:36.000Z,The Dallas Cowboys are officially PornHub levels of fucked,Dallas Cowboys,negative,-0.39581999999999995,0.0,{},"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6597}",0
Josh VanKlompenburg,2024-11-09T21:20:28.000Z,With Dak Prescott reportedly planning to undergo season-ending surgery Trey Lance becomes the primary backup quarterback for the Dallas Cowboys. #LocalAngle,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
I'm Just Saying Sports Podcast,2024-11-09T21:19:23.000Z,TRENDING TOPIC Cowboys fans Right Now!! #DallasCowboys #NFL #sportcoin,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Jack Knight,2024-11-09T21:19:19.000Z,BREAKING #COWBOYS NEWS: Dak Prescott will now undergo season ending surgery. The Cowboys will now put their playoff streak on the line with Cooper Rush behind center. #DallasCowboys,Dallas Cowboys,positive,0.075,0.3,{'season_positive': 'playoff'},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Patrick Weseman,2024-11-09T21:18:30.000Z,And reports are saying that #DakPrescott is going season-ending surgery on his hamstring. WOW. #NFL,Dallas Cowboys,positive,0.35153999999999996,0.0,{},"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5859}",0
Boyd Stevens,2024-11-09T21:18:30.000Z,Yeaa tomorrow is the Dallas Cowboy’s funeral. Bouta take em out back like old yeller,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.132, 'neu': 0.737, 'pos': 0.132, 'compound': 0.0}",0
RJ,2024-11-09T21:17:54.000Z,How are we feeling? #DallasCowboys #CowboysFans #CowboysNation Report: Cowboys' Prescott plans to undergo season-ending surgery,Dallas Cowboys,positive,0.0768,0.0,{},"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.128}",0
Joe ✭ Anzaldua ✭,2024-11-09T21:17:47.000Z,Dear . please get an upgrade at the most important position on the team the GM! Ours is absolutely awful at his job and has handicapped this franchise for decades. #DallasCowboys #HOWBOUTTHEMCOWBOYS #HereWeGo #CowboysNation,Dallas Cowboys,positive,0.17443999999999996,-0.4,{'performance_negative': 'awful'},"{'neg': 0.081, 'neu': 0.739, 'pos': 0.18, 'compound': 0.4574}",0
RJ Ochoa,2024-11-09T21:17:34.000Z,Thankfully the Dallas Cowboys knew Dak Prescott would likely need season ending surgery (literally according to their doctors is the report) and did not trade away future draft capital and actually traded players to acquire more before the deadline wait,Dallas Cowboys,positive,0.25289999999999996,0.0,{},"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4215}",0
burgerburner,2024-11-09T21:17:06.000Z,travis hunter YOU are a dallas cowboy,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Blogging The Boys,2024-11-09T21:17:03.000Z,The Dallas Cowboys have yet to officially place Dak Prescott on injured reserve.,Dallas Cowboys,negative,-0.24113999999999997,0.0,{},"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",0
WFAA,2024-11-09T21:16:26.000Z,BREAKING | Dallas Cowboys quarterback Dak Prescott plans to undergo season-ending surgery on his partially torn hamstring pending the opinion of a specialist according to a report from ESPN's Adam Schefter.,Dallas Cowboys,negative,-0.15,0.0,{},"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.25}",0
SSN - Dallas Cowboys,2024-11-09T21:16:15.000Z,Mingo and Tolbert WR4,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
The Undroppables,2024-11-09T21:11:54.000Z,ICYMI - Check out this week's episodes of UnCovered! Follow: Subscribe: In the thread : Raiders UNcovered #RaiderNation Jaguars UNcovered #DUUUVAL,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Lucky,2024-11-09T21:11:34.000Z,Nobody feels dumber than Jerry Jones right now.,Dallas Cowboys,negative,-0.21672,0.0,{},"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.3612}",0
Paul,2024-11-09T21:11:31.000Z,RIP Dallas Cowboys season,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
SportsChic,2024-11-09T21:11:26.000Z,Cowboys Nation Dak Presscott will speak to another specialist on Monday. #DallasCowboys,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-09T21:11:23.000Z,#nfl #DallasCowboys Dak Prescott quarterback for the Dallas Cowboys is likely facing season-ending surgery for a partially torn hamstring. He will consult a specialist in New York but the Cowboys' medical team believes surgery is necessary which would,Dallas Cowboys,negative,-0.0768,0.0,{},"{'neg': 0.034, 'neu': 0.966, 'pos': 0.0, 'compound': -0.128}",0
Blake,2024-11-09T21:10:58.000Z,Dak is now expected to have season ending surgery so expect to see Cooper Rush and Trey Lance to end this last half of the season! Trust me I want to win but the bright side is that now we will at least have a better pick come draft time to address needs! #DallasCowboys,Dallas Cowboys,positive,0.62598,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.9183}",0
𝙐𝙩𝙤𝙥𝙞𝙖 ,2024-11-09T21:10:57.000Z,Dak out for the season? #NFL #DallasCowboys,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Kevin Gray Jr.,2024-11-09T21:10:47.000Z,From the Cowboys loss in the playoffs to the Packers to the news of Dak Prescott’s season ending surgery and everything else in between this has been the darkest 11 months for this franchise in a very long time; this organization is broken…#DallasCowboys,Dallas Cowboys,negative,-0.4773,-0.3,{'outcome': 'loss'},"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.6705}",0
Andrew,2024-11-09T21:10:30.000Z,Tank for Travis Hunter,Dallas Cowboys,negative,-0.075,-0.3,{'season_negative': 'tank'},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Roundtable Sports,2024-11-09T21:09:44.000Z,BREAKING NEWS #Cowboys QB Dak Prescott is OUT for the rest of the season as he plans to undergo surgery on his torn hamstring per Injuries keep KILLING the 2024 NFL season #DallasCowboys,Dallas Cowboys,negative,-0.45036,0.0,{},"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.7506}",0
Chad DeMichael,2024-11-09T21:09:38.000Z,Sooo............ what's next???,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Dallas Nation,2024-11-09T21:09:28.000Z,WITH DAK PRESCOTT OUT FOR AT LEAST 4 MONTHS WHERE DO THE DALLAS COWBOYS GO FROM HERE!? WHAT DOES THE FUTURE LOOK LIKE??,Dallas Cowboys,positive,0.30948000000000003,0.0,{},"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5158}",0
Tony Catalina,2024-11-09T21:08:36.000Z,From the loss to the Green Bay Packers in the wild card round until now and on-going it has felt like a never-ending nightmare for the #DallasCowboys and their fans.,Dallas Cowboys,neutral,-0.044039999999999996,-0.3,{'outcome': 'loss'},"{'neg': 0.066, 'neu': 0.862, 'pos': 0.072, 'compound': 0.0516}",0
Brandon Dixon,2024-11-09T21:07:07.000Z,Already wasn’t playing well. & now out for year. What a year! #DallasCowboys,Dallas Cowboys,positive,0.29556,0.0,{},"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.4926}",0
𝙉𝙖𝙩𝙚,2024-11-09T21:06:53.000Z,Don’t wish injury on anyone butttt the Cowboys are looking pretty easy to beat Dallas x2 Saints Titans There’s a legit chance Washington wins 12-13 games this year #RaiseHail,Dallas Cowboys,positive,0.53604,0.0,{},"{'neg': 0.06, 'neu': 0.626, 'pos': 0.313, 'compound': 0.8934}",0
PETS RULE,2024-11-09T21:06:47.000Z,And Jerry just traded a 4th round pick in a wasted season! #DallasCowboys,Dallas Cowboys,negative,-0.32466,0.0,{},"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.5411}",0
nick nixon,2024-11-09T21:06:45.000Z,I don’t like to see anyone get hurt but that is one way for your overrated 60 million dollar a year QB to not play!,Dallas Cowboys,negative,-0.306,0.0,{},"{'neg': 0.175, 'neu': 0.764, 'pos': 0.061, 'compound': -0.51}",0
Andrew Marinaro,2024-11-09T21:06:38.000Z,This is an unbelievable blow to the Dallas Cowboys as Dak Prescott will require season ending surgery. What does this mean for the Cowboys’ playoff hopes? #NFL #DallasCowboys,Dallas Cowboys,positive,0.40944,0.3,{'season_positive': 'playoff'},"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5574}",0
Caleb,2024-11-09T21:06:11.000Z,Travis Hunter YOU are a Dallas Cowboy,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
KATE SMITH,2024-11-09T21:06:12.000Z,Already Dallas Cowboy fans Dak done. Cooper is your man!,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Archie King,2024-11-09T21:06:24.000Z,Lmfao fuck the Dallas Cowboys their season was on life-support at 3-5 and the team being injured to shit already. But now with Dak Prescott done for the rest of the season it's tank szn for them now.,Dallas Cowboys,negative,-0.36624,-0.3,{'season_negative': 'tank'},"{'neg': 0.14, 'neu': 0.811, 'pos': 0.049, 'compound': -0.4854}",0
Oscar Waite (Just Me),2024-11-09T21:04:43.000Z,No every since Dax QB proposed to his GF at the time he’s gotten injured now he’s out for the season,Dallas Cowboys,negative,-0.35964,0.0,{},"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5994}",0
Fantasy Football Life Advice,2024-11-09T21:04:42.000Z,Dak done for the year more than likely • • • • • #Dallas #cowboys #dallascowboys #nfl #espn #nflnews #fantasyfootball #fanatasyfootballadvice #fantasyfootballnews,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
