username,timestamp,text,team,sentiment,confidence,roberta_raw_outputs
Rafael Ybarra,2024-11-25T06:59:11.000Z,Way to early 2025 Best Ball Take: 2024 Denver Broncos ARE the 2023 Houston Texans. Going to be less than 8% exposure to all of them in 2025 Best Ball.,Denver Broncos,positive,0.7771982550621033,"[0.22280175983905792, 0.0, 0.7771982550621033]"
Zac Stevens,2024-11-25T06:58:20.000Z,Pat Surtain II is the voice on the DIA train that greets everyone when they get to Denver: “We’re happy you’re here to root on the Blue & Orange… Go Broncos!”,Denver Broncos,positive,0.9914531111717224,"[0.008546872064471245, 0.0, 0.9914531111717224]"
The Denver Post,2024-11-25T06:58:02.000Z,After rookie QB Bo Nix powers sweep of Raiders sins of Broncos past might actually be in the past: “The tide is turning”,Denver Broncos,neutral,0.9556456804275513,"[0.015922660008072853, 0.9556456804275513, 0.028431730344891548]"
go broncos tbh,2024-11-25T06:39:08.000Z,I don’t recall Denver losing to the raiders tbh.,Denver Broncos,neutral,0.8979670405387878,"[0.0723731741309166, 0.8979670405387878, 0.029659757390618324]"
Denver Fanatic,2024-11-25T06:37:01.000Z,Man us Broncos fans been waiting for this for so long man. Like I’m actually not all that impressed with how we played and yet we scored 29 points and Bo still had 2 TDs no turnovers and nearly 300 yards. Like WHAT????,Denver Broncos,negative,0.982136070728302,"[0.982136070728302, 0.0, 0.0178639255464077]"
Sean Keeler,2024-11-25T06:21:41.000Z,Peyton Manning to Demaryius Thomas. John Elway to Rod Smith. Bo Nix to Courtland Sutton. #BroncosCountry ’s seen this kind of bromance before. It usually ends with a ring. column: #Broncos #DENvsLVR #NFL #Denver #RaiderNation,Denver Broncos,positive,0.9051534533500671,"[0.09484657645225525, 0.0, 0.9051534533500671]"
holly flower,2024-11-25T06:19:33.000Z,A couple of weeks ago this NFL referee FaceTimed her family with Taylor Swift before the Kansas City Chiefs vs Denver Broncos game. I’m sure Taylor was just trying to be nice but this seems like a potential conflict of interest right?,Denver Broncos,neutral,0.8199126720428467,"[0.14580854773521423, 0.8199126720428467, 0.034278713166713715]"
Katie,2024-11-25T06:07:27.000Z,I have a dangerous amount of hope for this Broncos team. I forgot how fun it is when Denver football is good!,Denver Broncos,positive,0.9922661781311035,"[0.0077337962575256824, 0.0, 0.9922661781311035]"
The Denver Post,2024-11-25T05:28:14.000Z,PHOTOS: Denver Broncos beat Las Vegas Raiders 29-19 in NFL Week 12,Denver Broncos,neutral,0.9733312726020813,"[0.010692721232771873, 0.9733312726020813, 0.0159759558737278]"
Marissa Myers,2024-11-25T05:24:48.000Z,Bo Nix is having a stellar rookie season Enough so to the point where he WILL surpass Peyton Manning as the best quarterback in Denver Broncos history Full explanation for,Denver Broncos,positive,0.9902140498161316,"[0.009785965085029602, 0.0, 0.9902140498161316]"
adam zack,2024-11-25T05:23:43.000Z,Great weekend to be Denver sports fan. -Avs pound stanley cup champs -Nuggets destroy lakers -Broncos beat raiders,Denver Broncos,positive,0.9925549626350403,"[0.00744504202157259, 0.0, 0.9925549626350403]"
Denver Fanatic,2024-11-25T05:03:11.000Z,Broncos found a DAWG in Vele man I love watching him play. Emerged as WR2 to Court.,Denver Broncos,positive,0.9922733306884766,"[0.007726700976490974, 0.0, 0.9922733306884766]"
Trust,2024-11-25T05:02:02.000Z,#sportsourcio #nfl #football #news NFL Week 12 Recap: Denver Broncos 29 Las Vegas Raiders 19,Denver Broncos,neutral,0.9791271090507507,"[0.00933325570076704, 0.9791271090507507, 0.011539654806256294]"
Edge,2024-11-25T04:58:40.000Z,One negative I think Denver needs to still fix is the run game. The RBs are way too inconsistent and Bo hasn’t used his legs very much recently. They need to improve it down the stretch especially if they make the playoffs.,Denver Broncos,negative,0.9975001811981201,"[0.9975001811981201, 0.0, 0.0024998453445732594]"
Denver Broncos,2024-11-25T04:58:04.000Z,That winning feeling. Let’s keep it going!,Denver Broncos,positive,0.9924505949020386,"[0.0075493985787034035, 0.0, 0.9924505949020386]"
jay,2024-11-25T04:54:17.000Z,good day for the denver broncos football team,Denver Broncos,positive,0.9919519424438477,"[0.008048051036894321, 0.0, 0.9919519424438477]"
Eric,2024-11-25T04:53:13.000Z,Denver Broncos have exceeded my expectations for this season and are really in the thick of the playoff race! #NFL #BroncosCountry,Denver Broncos,positive,0.9981396198272705,"[0.0018603844800963998, 0.0, 0.9981396198272705]"
Zac Stevens,2024-11-25T04:51:49.000Z,Flying from Vegas to Denver tonight after the Broncos’ win against the Raiders. The flight attendant called it the “Broncos express” and added “I love seeing all of this orange”,Denver Broncos,positive,0.997501015663147,"[0.002498952904716134, 0.0, 0.997501015663147]"
Denver Sports 104.3,2024-11-25T04:47:54.000Z,The Broncos weren't at their best but what they had was enough to grind out the kind of tough win that separates good teams from the backwash of the NFL -- and shows again why these Broncos are different | by,Denver Broncos,negative,1.2986950874328613,"[1.2986950874328613, 0.0, -0.29869505763053894]"
Tooth,2024-11-25T04:32:14.000Z,No more clownin’ around Homiez! We went Tooth 4 Tooth on Today’z ! and dominated after and the got a step closer to making the #NFLPlayoffs! video dropping soon! #TrustTheTooth #sportspicks #NFLPicks DENVER BRONCOS -6,Denver Broncos,positive,0.9900918006896973,"[0.009908256120979786, 0.0, 0.9900918006896973]"
BEC,2024-11-25T04:31:10.000Z,11/24 #NFL Recap: 7-3 Denver Broncos -3.5 -145 Seattle Seahawks +2.5 -140 Tampa Bay Buccaneers-3.5 -160 Minnesota Vikings -1.5 -160 T.J Hockenson o3.5 Receptions -160 Aaron Jones o14.5 Rushing Attempts -140 Detroit Lions -5 -165 Deebo,Denver Broncos,neutral,0.977058470249176,"[0.010198315605521202, 0.977058470249176, 0.012743256986141205]"
Star Tribune Sports,2024-11-25T04:30:22.000Z,Bo Nix passed for 273 yards and had two TD passes to break the team’s rookie record and the Denver Broncos finally won in Las Vegas with a 29-19 victory over the reeling Raiders on Sunday. #NFL,Denver Broncos,positive,0.9921737909317017,"[0.007826204411685467, 0.0, 0.9921737909317017]"
Guillermo Cancino,2024-11-25T04:30:06.000Z,Las Vegas Raiders - Denver Broncos 19:29 More info:,Denver Broncos,neutral,0.9815736413002014,"[0.008553745225071907, 0.9815736413002014, 0.009872566908597946]"
Rob Marchitti,2024-11-25T04:28:32.000Z,Las Vegas Raiders vs Denver Broncos at Allegiant Stadium #Raiders #Broncos #AllegiantStadium #Vegas,Denver Broncos,neutral,0.9710434079170227,"[0.0112539604306221, 0.9710434079170227, 0.017702683806419373]"
QWIKET NFL,2024-11-25T04:25:44.000Z,#nfl #RaiderNation Courtland Sutton expressed his joy after the Denver Broncos defeated the Las Vegas Raiders 29-19 marking the first time he swept the rival team in his career. His performance included eight catches for 97 yards and two touchdowns,Denver Broncos,positive,2.208509683609009,"[-1.2085098028182983, -0.0, 2.208509683609009]"
The Denver Post,2024-11-25T04:15:57.000Z,Raiders QB Gardner Minshew leaves game vs. Broncos with injury,Denver Broncos,negative,0.8906750082969666,"[0.8906750082969666, 0.11666058003902435, -0.0073355333879590034]"
Andrew Mason,2024-11-25T04:15:46.000Z,The Broncos have averaged 25.3 points per game in their last eight contests. Before now they hadn’t averaged 25 PPG over an 8-game stretch since the last 3 games of 2015 and the first 5 games of 2016. (Per ),Denver Broncos,negative,0.5894664525985718,"[0.5894664525985718, 0.42294904589653015, -0.012415542267262936]"
The Denver Post,2024-11-25T03:58:59.000Z,Four Downs: Bo Nix’s connection to Courtland Sutton turns Sin City into Win City for Broncos,Denver Broncos,neutral,0.9433104395866394,"[0.005917449947446585, 0.9433104395866394, 0.05077211931347847]"
Aric DiLalla,2024-11-25T03:56:07.000Z,The Broncos already have six double-digit wins this season with five games still to play. You have to go back to 2014 to find a season in which Denver had more double-digit wins.,Denver Broncos,positive,0.9334438443183899,"[0.06655610352754593, 0.0, 0.9334438443183899]"
Cory 🅙,2024-11-25T03:54:54.000Z,Both Boise and Denver Broncos took over that stadium this year,Denver Broncos,neutral,0.947666347026825,"[0.017733946442604065, 0.947666347026825, 0.034599725157022476]"
QWIKET NFL,2024-11-25T03:54:14.000Z,#nfl #BroncosCountry The Denver Broncos secured a crucial 29-19 victory over the Las Vegas Raiders marking their first win at Allegiant Stadium and completing a season sweep of their divisional rivals. This win keeps the Broncos in contention for a,Denver Broncos,negative,1.0172067880630493,"[1.0172067880630493, 0.0, -0.017206810414791107]"
The Denver Gazette,2024-11-25T03:52:28.000Z,. : Court's in session. All rise to hail Broncos receiver Courtland Sutton the NFL's king of the 50/50 ball.,Denver Broncos,positive,0.9340199828147888,"[0.0659799873828888, 0.0, 0.9340199828147888]"
Denver Post Broncos,2024-11-25T03:51:05.000Z,"Opinion | ""Peyton Manning to Demaryius Thomas. John Elway to Rod Smith. Craig Morton to Haven Moses. Nix to Sutton. Broncos Country’s seen this kind of bromance before."" (via ) #BroncosCountry #DENvsLV",Denver Broncos,neutral,0.9502189755439758,"[0.015553900972008705, 0.9502189755439758, 0.034227099269628525]"
